#    L    TT             EE             BB             TE             PP             TP             EP          
   843    0.24038E+04    0.12195E+02    0.71772E-04    0.51913E+01    0.80808E-08    0.90832E-05   -0.19498E-07
   844    0.23961E+04    0.12310E+02    0.71661E-04    0.69712E+01    0.80642E-08    0.90394E-05   -0.99038E-08
   845    0.23884E+04    0.12430E+02    0.71550E-04    0.87340E+01    0.80477E-08    0.89953E-05   -0.33208E-09
   846    0.23805E+04    0.12557E+02    0.71441E-04    0.10479E+02    0.80313E-08    0.89509E-05    0.92168E-08
   847    0.23725E+04    0.12689E+02    0.71333E-04    0.12207E+02    0.80148E-08    0.89063E-05    0.18742E-07
   848    0.23643E+04    0.12827E+02    0.71226E-04    0.13915E+02    0.79985E-08    0.88614E-05    0.28245E-07
   849    0.23558E+04    0.12971E+02    0.71120E-04    0.15604E+02    0.79821E-08    0.88163E-05    0.37723E-07
   850    0.23473E+04    0.13121E+02    0.71015E-04    0.17274E+02    0.79658E-08    0.87709E-05    0.47176E-07
   851    0.23385E+04    0.13277E+02    0.70910E-04    0.18923E+02    0.79496E-08    0.87252E-05    0.56605E-07
   852    0.23296E+04    0.13439E+02    0.70805E-04    0.20551E+02    0.79334E-08    0.86793E-05    0.66008E-07
   853    0.23205E+04    0.13605E+02    0.70701E-04    0.22158E+02    0.79173E-08    0.86332E-05    0.75383E-07
   854    0.23113E+04    0.13778E+02    0.70597E-04    0.23743E+02    0.79012E-08    0.85868E-05    0.84729E-07
   855    0.23019E+04    0.13957E+02    0.70494E-04    0.25305E+02    0.78851E-08    0.85402E-05    0.94046E-07
   856    0.22924E+04    0.14139E+02    0.70390E-04    0.26844E+02    0.78691E-08    0.84934E-05    0.10333E-06
   857    0.22827E+04    0.14328E+02    0.70287E-04    0.28359E+02    0.78531E-08    0.84463E-05    0.11258E-06
   858    0.22729E+04    0.14524E+02    0.70184E-04    0.29850E+02    0.78372E-08    0.83990E-05    0.12180E-06
   859    0.22629E+04    0.14722E+02    0.70080E-04    0.31318E+02    0.78213E-08    0.83515E-05    0.13098E-06
   860    0.22529E+04    0.14926E+02    0.69977E-04    0.32760E+02    0.78055E-08    0.83038E-05    0.14013E-06
   861    0.22426E+04    0.15136E+02    0.69873E-04    0.34176E+02    0.77897E-08    0.82559E-05    0.14924E-06
   862    0.22323E+04    0.15350E+02    0.69769E-04    0.35567E+02    0.77740E-08    0.82078E-05    0.15831E-06
   863    0.22218E+04    0.15570E+02    0.69664E-04    0.36931E+02    0.77583E-08    0.81595E-05    0.16733E-06
   864    0.22112E+04    0.15793E+02    0.69559E-04    0.38268E+02    0.77426E-08    0.81110E-05    0.17632E-06
   865    0.22003E+04    0.16022E+02    0.69454E-04    0.39577E+02    0.77270E-08    0.80623E-05    0.18526E-06
   866    0.21896E+04    0.16255E+02    0.69348E-04    0.40859E+02    0.77114E-08    0.80134E-05    0.19416E-06
   867    0.21787E+04    0.16494E+02    0.69241E-04    0.42112E+02    0.76959E-08    0.79644E-05    0.20301E-06
   868    0.21676E+04    0.16736E+02    0.69133E-04    0.43337E+02    0.76804E-08    0.79151E-05    0.21182E-06
   869    0.21564E+04    0.16983E+02    0.69025E-04    0.44533E+02    0.76650E-08    0.78657E-05    0.22057E-06
   870    0.21451E+04    0.17234E+02    0.68915E-04    0.45700E+02    0.76496E-08    0.78162E-05    0.22928E-06
   871    0.21338E+04    0.17489E+02    0.68805E-04    0.46837E+02    0.76342E-08    0.77664E-05    0.23793E-06
   872    0.21223E+04    0.17748E+02    0.68694E-04    0.47944E+02    0.76189E-08    0.77165E-05    0.24653E-06
   873    0.21107E+04    0.18011E+02    0.68581E-04    0.49021E+02    0.76036E-08    0.76665E-05    0.25508E-06
   874    0.20990E+04    0.18279E+02    0.68467E-04    0.50067E+02    0.75884E-08    0.76163E-05    0.26357E-06
   875    0.20873E+04    0.18549E+02    0.68352E-04    0.51083E+02    0.75732E-08    0.75660E-05    0.27201E-06
   876    0.20754E+04    0.18824E+02    0.68236E-04    0.52068E+02    0.75581E-08    0.75155E-05    0.28039E-06
   877    0.20636E+04    0.19101E+02    0.68118E-04    0.53020E+02    0.75430E-08    0.74649E-05    0.28871E-06
   878    0.20515E+04    0.19382E+02    0.67999E-04    0.53941E+02    0.75279E-08    0.74141E-05    0.29696E-06
   879    0.20394E+04    0.19667E+02    0.67878E-04    0.54831E+02    0.75129E-08    0.73632E-05    0.30516E-06
   880    0.20273E+04    0.19955E+02    0.67755E-04    0.55688E+02    0.74980E-08    0.73122E-05    0.31329E-06
   881    0.20151E+04    0.20244E+02    0.67630E-04    0.56512E+02    0.74830E-08    0.72611E-05    0.32136E-06
   882    0.20029E+04    0.20538E+02    0.67504E-04    0.57303E+02    0.74681E-08    0.72099E-05    0.32936E-06
   883    0.19906E+04    0.20834E+02    0.67376E-04    0.58061E+02    0.74533E-08    0.71586E-05    0.33729E-06
   884    0.19782E+04    0.21132E+02    0.67246E-04    0.58786E+02    0.74385E-08    0.71071E-05    0.34516E-06
   885    0.19657E+04    0.21434E+02    0.67113E-04    0.59477E+02    0.74237E-08    0.70556E-05    0.35296E-06
   886    0.19533E+04    0.21738E+02    0.66979E-04    0.60134E+02    0.74090E-08    0.70039E-05    0.36068E-06
   887    0.19407E+04    0.22043E+02    0.66842E-04    0.60758E+02    0.73943E-08    0.69522E-05    0.36833E-06
   888    0.19282E+04    0.22352E+02    0.66703E-04    0.61347E+02    0.73796E-08    0.69004E-05    0.37591E-06
   889    0.19155E+04    0.22661E+02    0.66562E-04    0.61902E+02    0.73650E-08    0.68485E-05    0.38341E-06
   890    0.19029E+04    0.22974E+02    0.66418E-04    0.62422E+02    0.73504E-08    0.67965E-05    0.39084E-06
   891    0.18903E+04    0.23288E+02    0.66272E-04    0.62908E+02    0.73359E-08    0.67444E-05    0.39819E-06
   892    0.18776E+04    0.23603E+02    0.66123E-04    0.63360E+02    0.73214E-08    0.66923E-05    0.40546E-06
   893    0.18648E+04    0.23920E+02    0.65972E-04    0.63778E+02    0.73070E-08    0.66401E-05    0.41264E-06
   894    0.18522E+04    0.24238E+02    0.65818E-04    0.64160E+02    0.72925E-08    0.65879E-05    0.41975E-06
   895    0.18394E+04    0.24556E+02    0.65660E-04    0.64509E+02    0.72782E-08    0.65356E-05    0.42677E-06
   896    0.18267E+04    0.24877E+02    0.65500E-04    0.64823E+02    0.72638E-08    0.64832E-05    0.43371E-06
   897    0.18139E+04    0.25198E+02    0.65337E-04    0.65102E+02    0.72495E-08    0.64308E-05    0.44056E-06
   898    0.18012E+04    0.25520E+02    0.65171E-04    0.65347E+02    0.72353E-08    0.63783E-05    0.44733E-06
   899    0.17885E+04    0.25843E+02    0.65002E-04    0.65556E+02    0.72211E-08    0.63258E-05    0.45400E-06
   900    0.17757E+04    0.26166E+02    0.64830E-04    0.65732E+02    0.72069E-08    0.62733E-05    0.46059E-06
   901    0.17631E+04    0.26489E+02    0.64654E-04    0.65872E+02    0.71927E-08    0.62208E-05    0.46709E-06
   902    0.17504E+04    0.26812E+02    0.64475E-04    0.65979E+02    0.71786E-08    0.61682E-05    0.47349E-06
   903    0.17376E+04    0.27136E+02    0.64294E-04    0.66050E+02    0.71646E-08    0.61156E-05    0.47981E-06
   904    0.17250E+04    0.27459E+02    0.64109E-04    0.66086E+02    0.71505E-08    0.60630E-05    0.48603E-06
   905    0.17124E+04    0.27783E+02    0.63921E-04    0.66088E+02    0.71365E-08    0.60103E-05    0.49216E-06
   906    0.16997E+04    0.28106E+02    0.63731E-04    0.66055E+02    0.71226E-08    0.59577E-05    0.49820E-06
   907    0.16872E+04    0.28428E+02    0.63538E-04    0.65988E+02    0.71087E-08    0.59051E-05    0.50416E-06
   908    0.16748E+04    0.28750E+02    0.63343E-04    0.65887E+02    0.70948E-08    0.58524E-05    0.51002E-06
   909    0.16623E+04    0.29071E+02    0.63146E-04    0.65751E+02    0.70809E-08    0.57998E-05    0.51579E-06
   910    0.16498E+04    0.29393E+02    0.62946E-04    0.65583E+02    0.70671E-08    0.57472E-05    0.52147E-06
   911    0.16374E+04    0.29711E+02    0.62744E-04    0.65379E+02    0.70534E-08    0.56946E-05    0.52707E-06
   912    0.16250E+04    0.30031E+02    0.62541E-04    0.65143E+02    0.70396E-08    0.56421E-05    0.53257E-06
   913    0.16125E+04    0.30348E+02    0.62335E-04    0.64873E+02    0.70259E-08    0.55895E-05    0.53799E-06
   914    0.16003E+04    0.30664E+02    0.62128E-04    0.64571E+02    0.70123E-08    0.55370E-05    0.54332E-06
   915    0.15880E+04    0.30978E+02    0.61919E-04    0.64236E+02    0.69986E-08    0.54846E-05    0.54856E-06
   916    0.15759E+04    0.31291E+02    0.61709E-04    0.63868E+02    0.69851E-08    0.54322E-05    0.55371E-06
   917    0.15638E+04    0.31603E+02    0.61498E-04    0.63468E+02    0.69715E-08    0.53798E-05    0.55877E-06
   918    0.15518E+04    0.31913E+02    0.61285E-04    0.63036E+02    0.69580E-08    0.53275E-05    0.56374E-06
   919    0.15399E+04    0.32221E+02    0.61071E-04    0.62572E+02    0.69445E-08    0.52752E-05    0.56863E-06
   920    0.15279E+04    0.32526E+02    0.60857E-04    0.62075E+02    0.69311E-08    0.52231E-05    0.57343E-06
   921    0.15162E+04    0.32830E+02    0.60641E-04    0.61548E+02    0.69176E-08    0.51710E-05    0.57814E-06
   922    0.15044E+04    0.33132E+02    0.60425E-04    0.60990E+02    0.69043E-08    0.51189E-05    0.58276E-06
   923    0.14928E+04    0.33430E+02    0.60208E-04    0.60402E+02    0.68909E-08    0.50670E-05    0.58730E-06
   924    0.14812E+04    0.33727E+02    0.59991E-04    0.59783E+02    0.68776E-08    0.50151E-05    0.59175E-06
   925    0.14698E+04    0.34020E+02    0.59774E-04    0.59133E+02    0.68644E-08    0.49633E-05    0.59611E-06
   926    0.14583E+04    0.34312E+02    0.59556E-04    0.58456E+02    0.68511E-08    0.49116E-05    0.60039E-06
   927    0.14471E+04    0.34600E+02    0.59338E-04    0.57748E+02    0.68379E-08    0.48600E-05    0.60458E-06
   928    0.14359E+04    0.34886E+02    0.59121E-04    0.57011E+02    0.68248E-08    0.48085E-05    0.60869E-06
   929    0.14247E+04    0.35168E+02    0.58903E-04    0.56247E+02    0.68116E-08    0.47572E-05    0.61271E-06
   930    0.14138E+04    0.35446E+02    0.58686E-04    0.55455E+02    0.67985E-08    0.47059E-05    0.61664E-06
   931    0.14028E+04    0.35722E+02    0.58469E-04    0.54635E+02    0.67855E-08    0.46548E-05    0.62049E-06
   932    0.13921E+04    0.35994E+02    0.58253E-04    0.53788E+02    0.67725E-08    0.46038E-05    0.62425E-06
   933    0.13814E+04    0.36262E+02    0.58037E-04    0.52915E+02    0.67595E-08    0.45529E-05    0.62793E-06
   934    0.13708E+04    0.36527E+02    0.57822E-04    0.52017E+02    0.67465E-08    0.45021E-05    0.63152E-06
   935    0.13603E+04    0.36788E+02    0.57608E-04    0.51091E+02    0.67336E-08    0.44515E-05    0.63503E-06
   936    0.13500E+04    0.37045E+02    0.57395E-04    0.50141E+02    0.67207E-08    0.44010E-05    0.63846E-06
   937    0.13398E+04    0.37298E+02    0.57183E-04    0.49166E+02    0.67078E-08    0.43507E-05    0.64180E-06
   938    0.13297E+04    0.37548E+02    0.56973E-04    0.48167E+02    0.66950E-08    0.43006E-05    0.64505E-06
   939    0.13197E+04    0.37792E+02    0.56764E-04    0.47144E+02    0.66822E-08    0.42506E-05    0.64822E-06
   940    0.13098E+04    0.38032E+02    0.56556E-04    0.46098E+02    0.66695E-08    0.42007E-05    0.65131E-06
   941    0.13001E+04    0.38268E+02    0.56351E-04    0.45029E+02    0.66568E-08    0.41511E-05    0.65432E-06
   942    0.12905E+04    0.38499E+02    0.56146E-04    0.43938E+02    0.66441E-08    0.41016E-05    0.65724E-06
   943    0.12811E+04    0.38726E+02    0.55944E-04    0.42826E+02    0.66314E-08    0.40523E-05    0.66008E-06
   944    0.12718E+04    0.38948E+02    0.55744E-04    0.41691E+02    0.66188E-08    0.40032E-05    0.66283E-06
   945    0.12626E+04    0.39164E+02    0.55546E-04    0.40537E+02    0.66062E-08    0.39542E-05    0.66550E-06
   946    0.12536E+04    0.39376E+02    0.55350E-04    0.39362E+02    0.65936E-08    0.39055E-05    0.66809E-06
   947    0.12446E+04    0.39583E+02    0.55157E-04    0.38169E+02    0.65811E-08    0.38569E-05    0.67060E-06
   948    0.12357E+04    0.39786E+02    0.54966E-04    0.36956E+02    0.65686E-08    0.38086E-05    0.67303E-06
   949    0.12271E+04    0.39982E+02    0.54778E-04    0.35726E+02    0.65562E-08    0.37605E-05    0.67537E-06
   950    0.12186E+04    0.40173E+02    0.54592E-04    0.34478E+02    0.65437E-08    0.37126E-05    0.67763E-06
   951    0.12103E+04    0.40359E+02    0.54410E-04    0.33213E+02    0.65314E-08    0.36649E-05    0.67981E-06
   952    0.12022E+04    0.40540E+02    0.54230E-04    0.31933E+02    0.65190E-08    0.36174E-05    0.68191E-06
   953    0.11941E+04    0.40715E+02    0.54053E-04    0.30636E+02    0.65067E-08    0.35702E-05    0.68393E-06
   954    0.11862E+04    0.40884E+02    0.53879E-04    0.29324E+02    0.64944E-08    0.35231E-05    0.68586E-06
   955    0.11784E+04    0.41048E+02    0.53707E-04    0.27996E+02    0.64821E-08    0.34764E-05    0.68772E-06
   956    0.11708E+04    0.41206E+02    0.53538E-04    0.26654E+02    0.64699E-08    0.34298E-05    0.68950E-06
   957    0.11634E+04    0.41358E+02    0.53372E-04    0.25299E+02    0.64577E-08    0.33835E-05    0.69120E-06
   958    0.11560E+04    0.41503E+02    0.53209E-04    0.23930E+02    0.64455E-08    0.33373E-05    0.69282E-06
   959    0.11489E+04    0.41644E+02    0.53048E-04    0.22548E+02    0.64333E-08    0.32915E-05    0.69435E-06
   960    0.11419E+04    0.41779E+02    0.52890E-04    0.21156E+02    0.64212E-08    0.32458E-05    0.69582E-06
   961    0.11350E+04    0.41907E+02    0.52734E-04    0.19751E+02    0.64092E-08    0.32004E-05    0.69720E-06
   962    0.11284E+04    0.42030E+02    0.52581E-04    0.18336E+02    0.63971E-08    0.31553E-05    0.69850E-06
   963    0.11219E+04    0.42146E+02    0.52430E-04    0.16910E+02    0.63851E-08    0.31104E-05    0.69973E-06
   964    0.11156E+04    0.42257E+02    0.52281E-04    0.15475E+02    0.63731E-08    0.30657E-05    0.70088E-06
   965    0.11093E+04    0.42361E+02    0.52135E-04    0.14031E+02    0.63611E-08    0.30212E-05    0.70195E-06
   966    0.11033E+04    0.42460E+02    0.51991E-04    0.12578E+02    0.63492E-08    0.29770E-05    0.70295E-06
   967    0.10974E+04    0.42552E+02    0.51850E-04    0.11118E+02    0.63373E-08    0.29331E-05    0.70387E-06
   968    0.10916E+04    0.42637E+02    0.51711E-04    0.96498E+01    0.63255E-08    0.28894E-05    0.70472E-06
   969    0.10861E+04    0.42716E+02    0.51574E-04    0.81760E+01    0.63136E-08    0.28459E-05    0.70549E-06
   970    0.10807E+04    0.42790E+02    0.51439E-04    0.66950E+01    0.63018E-08    0.28027E-05    0.70618E-06
   971    0.10755E+04    0.42857E+02    0.51306E-04    0.52089E+01    0.62901E-08    0.27598E-05    0.70680E-06
   972    0.10703E+04    0.42917E+02    0.51176E-04    0.37186E+01    0.62783E-08    0.27171E-05    0.70734E-06
   973    0.10653E+04    0.42971E+02    0.51047E-04    0.22232E+01    0.62666E-08    0.26746E-05    0.70781E-06
   974    0.10606E+04    0.43019E+02    0.50921E-04    0.72358E+00    0.62549E-08    0.26325E-05    0.70821E-06
   975    0.10560E+04    0.43060E+02    0.50797E-04   -0.77804E+00    0.62433E-08    0.25905E-05    0.70853E-06
   976    0.10516E+04    0.43094E+02    0.50674E-04   -0.22824E+01    0.62317E-08    0.25489E-05    0.70878E-06
   977    0.10473E+04    0.43123E+02    0.50554E-04   -0.37879E+01    0.62201E-08    0.25075E-05    0.70896E-06
   978    0.10431E+04    0.43145E+02    0.50435E-04   -0.52948E+01    0.62085E-08    0.24663E-05    0.70907E-06
   979    0.10392E+04    0.43162E+02    0.50318E-04   -0.68017E+01    0.61970E-08    0.24255E-05    0.70910E-06
   980    0.10353E+04    0.43171E+02    0.50204E-04   -0.83087E+01    0.61855E-08    0.23849E-05    0.70906E-06
   981    0.10317E+04    0.43173E+02    0.50090E-04   -0.98151E+01    0.61740E-08    0.23445E-05    0.70895E-06
   982    0.10281E+04    0.43170E+02    0.49979E-04   -0.11320E+02    0.61625E-08    0.23045E-05    0.70877E-06
   983    0.10248E+04    0.43160E+02    0.49869E-04   -0.12823E+02    0.61511E-08    0.22647E-05    0.70852E-06
   984    0.10216E+04    0.43142E+02    0.49761E-04   -0.14323E+02    0.61397E-08    0.22251E-05    0.70819E-06
   985    0.10186E+04    0.43119E+02    0.49655E-04   -0.15820E+02    0.61284E-08    0.21859E-05    0.70780E-06
   986    0.10157E+04    0.43090E+02    0.49550E-04   -0.17313E+02    0.61171E-08    0.21469E-05    0.70734E-06
   987    0.10129E+04    0.43054E+02    0.49447E-04   -0.18802E+02    0.61058E-08    0.21082E-05    0.70681E-06
   988    0.10103E+04    0.43013E+02    0.49345E-04   -0.20286E+02    0.60945E-08    0.20698E-05    0.70621E-06
   989    0.10079E+04    0.42964E+02    0.49245E-04   -0.21763E+02    0.60833E-08    0.20317E-05    0.70554E-06
   990    0.10057E+04    0.42912E+02    0.49147E-04   -0.23236E+02    0.60720E-08    0.19938E-05    0.70480E-06
   991    0.10035E+04    0.42851E+02    0.49049E-04   -0.24700E+02    0.60609E-08    0.19563E-05    0.70399E-06
   992    0.10016E+04    0.42784E+02    0.48953E-04   -0.26158E+02    0.60497E-08    0.19190E-05    0.70312E-06
   993    0.99966E+03    0.42711E+02    0.48859E-04   -0.27607E+02    0.60386E-08    0.18820E-05    0.70218E-06
   994    0.99797E+03    0.42632E+02    0.48766E-04   -0.29048E+02    0.60275E-08    0.18453E-05    0.70117E-06
   995    0.99650E+03    0.42547E+02    0.48674E-04   -0.30479E+02    0.60164E-08    0.18089E-05    0.70009E-06
   996    0.99509E+03    0.42454E+02    0.48583E-04   -0.31900E+02    0.60054E-08    0.17728E-05    0.69895E-06
   997    0.99383E+03    0.42358E+02    0.48493E-04   -0.33311E+02    0.59943E-08    0.17370E-05    0.69775E-06
   998    0.99271E+03    0.42254E+02    0.48405E-04   -0.34710E+02    0.59834E-08    0.17015E-05    0.69647E-06
   999    0.99172E+03    0.42145E+02    0.48318E-04   -0.36098E+02    0.59724E-08    0.16662E-05    0.69513E-06
  1000    0.99088E+03    0.42030E+02    0.48231E-04   -0.37474E+02    0.59615E-08    0.16313E-05    0.69373E-06
  1001    0.99018E+03    0.41908E+02    0.48146E-04   -0.38835E+02    0.59506E-08    0.15967E-05    0.69226E-06
  1002    0.98954E+03    0.41781E+02    0.48062E-04   -0.40184E+02    0.59397E-08    0.15624E-05    0.69073E-06
  1003    0.98911E+03    0.41648E+02    0.47979E-04   -0.41519E+02    0.59288E-08    0.15284E-05    0.68913E-06
  1004    0.98882E+03    0.41509E+02    0.47897E-04   -0.42840E+02    0.59180E-08    0.14946E-05    0.68747E-06
  1005    0.98875E+03    0.41365E+02    0.47815E-04   -0.44145E+02    0.59072E-08    0.14612E-05    0.68575E-06
  1006    0.98873E+03    0.41215E+02    0.47734E-04   -0.45435E+02    0.58965E-08    0.14281E-05    0.68396E-06
  1007    0.98878E+03    0.41059E+02    0.47655E-04   -0.46710E+02    0.58857E-08    0.13953E-05    0.68212E-06
  1008    0.98875E+03    0.40897E+02    0.47575E-04   -0.47968E+02    0.58750E-08    0.13629E-05    0.68021E-06
  1009    0.98907E+03    0.40730E+02    0.47497E-04   -0.49210E+02    0.58643E-08    0.13307E-05    0.67824E-06
  1010    0.98953E+03    0.40559E+02    0.47419E-04   -0.50435E+02    0.58537E-08    0.12988E-05    0.67621E-06
  1011    0.99005E+03    0.40383E+02    0.47341E-04   -0.51642E+02    0.58430E-08    0.12672E-05    0.67411E-06
  1012    0.99071E+03    0.40200E+02    0.47264E-04   -0.52833E+02    0.58324E-08    0.12360E-05    0.67196E-06
  1013    0.99150E+03    0.40014E+02    0.47188E-04   -0.54005E+02    0.58219E-08    0.12051E-05    0.66975E-06
  1014    0.99242E+03    0.39822E+02    0.47112E-04   -0.55159E+02    0.58113E-08    0.11745E-05    0.66748E-06
  1015    0.99334E+03    0.39626E+02    0.47036E-04   -0.56294E+02    0.58008E-08    0.11442E-05    0.66515E-06
