#    L    TT             EE             BB             TE             PP             TP             EP          
  9584    0.19314E-03    0.41715E-05    0.23807E-09    0.46289E-04    0.27179E-10    0.24556E-08    0.17644E-11
  9585    0.19936E-03    0.41634E-05    0.23779E-09    0.46215E-04    0.27167E-10    0.24546E-08    0.17622E-11
  9586    0.20560E-03    0.41552E-05    0.23750E-09    0.46140E-04    0.27156E-10    0.24535E-08    0.17599E-11
  9587    0.21184E-03    0.41470E-05    0.23722E-09    0.46066E-04    0.27144E-10    0.24525E-08    0.17577E-11
  9588    0.21809E-03    0.41388E-05    0.23694E-09    0.45991E-04    0.27133E-10    0.24514E-08    0.17555E-11
  9589    0.22435E-03    0.41306E-05    0.23665E-09    0.45916E-04    0.27122E-10    0.24504E-08    0.17532E-11
  9590    0.23061E-03    0.41224E-05    0.23637E-09    0.45842E-04    0.27110E-10    0.24494E-08    0.17509E-11
  9591    0.23689E-03    0.41142E-05    0.23609E-09    0.45767E-04    0.27099E-10    0.24483E-08    0.17487E-11
  9592    0.24317E-03    0.41060E-05    0.23581E-09    0.45692E-04    0.27087E-10    0.24473E-08    0.17464E-11
  9593    0.24945E-03    0.40978E-05    0.23552E-09    0.45617E-04    0.27076E-10    0.24463E-08    0.17442E-11
  9594    0.25575E-03    0.40896E-05    0.23524E-09    0.45542E-04    0.27064E-10    0.24452E-08    0.17419E-11
  9595    0.26205E-03    0.40813E-05    0.23496E-09    0.45467E-04    0.27053E-10    0.24442E-08    0.17397E-11
  9596    0.26836E-03    0.40731E-05    0.23468E-09    0.45392E-04    0.27042E-10    0.24432E-08    0.17374E-11
  9597    0.27468E-03    0.40648E-05    0.23440E-09    0.45317E-04    0.27030E-10    0.24422E-08    0.17352E-11
  9598    0.28100E-03    0.40566E-05    0.23412E-09    0.45242E-04    0.27019E-10    0.24411E-08    0.17329E-11
  9599    0.28733E-03    0.40483E-05    0.23384E-09    0.45166E-04    0.27007E-10    0.24401E-08    0.17306E-11
  9600    0.29367E-03    0.40401E-05    0.23356E-09    0.45091E-04    0.26996E-10    0.24391E-08    0.17284E-11
  9601    0.30002E-03    0.40318E-05    0.23327E-09    0.45016E-04    0.26984E-10    0.24380E-08    0.17261E-11
  9602    0.30637E-03    0.40235E-05    0.23299E-09    0.44940E-04    0.26973E-10    0.24370E-08    0.17238E-11
  9603    0.31273E-03    0.40152E-05    0.23271E-09    0.44865E-04    0.26962E-10    0.24360E-08    0.17216E-11
  9604    0.31910E-03    0.40069E-05    0.23243E-09    0.44789E-04    0.26950E-10    0.24349E-08    0.17193E-11
  9605    0.32547E-03    0.39986E-05    0.23215E-09    0.44714E-04    0.26939E-10    0.24339E-08    0.17170E-11
  9606    0.33185E-03    0.39903E-05    0.23187E-09    0.44638E-04    0.26927E-10    0.24329E-08    0.17148E-11
  9607    0.33824E-03    0.39820E-05    0.23160E-09    0.44563E-04    0.26916E-10    0.24318E-08    0.17125E-11
  9608    0.34464E-03    0.39737E-05    0.23132E-09    0.44487E-04    0.26905E-10    0.24308E-08    0.17102E-11
  9609    0.35104E-03    0.39653E-05    0.23104E-09    0.44411E-04    0.26893E-10    0.24298E-08    0.17079E-11
  9610    0.35745E-03    0.39570E-05    0.23076E-09    0.44335E-04    0.26882E-10    0.24287E-08    0.17057E-11
  9611    0.36387E-03    0.39486E-05    0.23048E-09    0.44259E-04    0.26870E-10    0.24277E-08    0.17034E-11
  9612    0.37029E-03    0.39403E-05    0.23020E-09    0.44183E-04    0.26859E-10    0.24267E-08    0.17011E-11
  9613    0.37673E-03    0.39319E-05    0.22992E-09    0.44107E-04    0.26848E-10    0.24257E-08    0.16988E-11
  9614    0.38316E-03    0.39236E-05    0.22964E-09    0.44031E-04    0.26836E-10    0.24246E-08    0.16966E-11
  9615    0.38961E-03    0.39152E-05    0.22937E-09    0.43955E-04    0.26825E-10    0.24236E-08    0.16943E-11
  9616    0.39606E-03    0.39068E-05    0.22909E-09    0.43879E-04    0.26814E-10    0.24226E-08    0.16920E-11
  9617    0.40252E-03    0.38984E-05    0.22881E-09    0.43803E-04    0.26802E-10    0.24215E-08    0.16897E-11
  9618    0.40899E-03    0.38900E-05    0.22853E-09    0.43727E-04    0.26791E-10    0.24205E-08    0.16874E-11
  9619    0.41546E-03    0.38817E-05    0.22826E-09    0.43650E-04    0.26779E-10    0.24195E-08    0.16851E-11
  9620    0.42194E-03    0.38733E-05    0.22798E-09    0.43574E-04    0.26768E-10    0.24185E-08    0.16829E-11
  9621    0.42843E-03    0.38648E-05    0.22770E-09    0.43498E-04    0.26757E-10    0.24174E-08    0.16806E-11
  9622    0.43492E-03    0.38564E-05    0.22743E-09    0.43421E-04    0.26745E-10    0.24164E-08    0.16783E-11
  9623    0.44142E-03    0.38480E-05    0.22715E-09    0.43345E-04    0.26734E-10    0.24154E-08    0.16760E-11
  9624    0.44793E-03    0.38396E-05    0.22687E-09    0.43268E-04    0.26722E-10    0.24144E-08    0.16737E-11
  9625    0.45445E-03    0.38311E-05    0.22660E-09    0.43192E-04    0.26711E-10    0.24133E-08    0.16714E-11
  9626    0.46097E-03    0.38227E-05    0.22632E-09    0.43115E-04    0.26700E-10    0.24123E-08    0.16691E-11
  9627    0.46750E-03    0.38142E-05    0.22605E-09    0.43038E-04    0.26688E-10    0.24113E-08    0.16668E-11
  9628    0.47403E-03    0.38058E-05    0.22577E-09    0.42961E-04    0.26677E-10    0.24102E-08    0.16645E-11
  9629    0.48057E-03    0.37973E-05    0.22550E-09    0.42885E-04    0.26666E-10    0.24092E-08    0.16622E-11
  9630    0.48712E-03    0.37889E-05    0.22522E-09    0.42808E-04    0.26654E-10    0.24082E-08    0.16599E-11
  9631    0.49368E-03    0.37804E-05    0.22495E-09    0.42731E-04    0.26643E-10    0.24072E-08    0.16576E-11
  9632    0.50024E-03    0.37719E-05    0.22467E-09    0.42654E-04    0.26632E-10    0.24061E-08    0.16553E-11
  9633    0.50681E-03    0.37634E-05    0.22440E-09    0.42577E-04    0.26620E-10    0.24051E-08    0.16530E-11
  9634    0.51338E-03    0.37549E-05    0.22412E-09    0.42500E-04    0.26609E-10    0.24041E-08    0.16507E-11
  9635    0.51996E-03    0.37464E-05    0.22385E-09    0.42423E-04    0.26598E-10    0.24031E-08    0.16484E-11
  9636    0.52655E-03    0.37379E-05    0.22357E-09    0.42346E-04    0.26586E-10    0.24020E-08    0.16461E-11
  9637    0.53315E-03    0.37294E-05    0.22330E-09    0.42268E-04    0.26575E-10    0.24010E-08    0.16438E-11
  9638    0.53975E-03    0.37209E-05    0.22303E-09    0.42191E-04    0.26563E-10    0.24000E-08    0.16415E-11
  9639    0.54636E-03    0.37124E-05    0.22275E-09    0.42114E-04    0.26552E-10    0.23990E-08    0.16392E-11
  9640    0.55297E-03    0.37039E-05    0.22248E-09    0.42036E-04    0.26541E-10    0.23979E-08    0.16369E-11
  9641    0.55959E-03    0.36953E-05    0.22221E-09    0.41959E-04    0.26529E-10    0.23969E-08    0.16346E-11
  9642    0.56622E-03    0.36868E-05    0.22193E-09    0.41882E-04    0.26518E-10    0.23959E-08    0.16323E-11
  9643    0.57285E-03    0.36782E-05    0.22166E-09    0.41804E-04    0.26507E-10    0.23949E-08    0.16300E-11
  9644    0.57950E-03    0.36697E-05    0.22139E-09    0.41726E-04    0.26495E-10    0.23938E-08    0.16277E-11
  9645    0.58614E-03    0.36611E-05    0.22111E-09    0.41649E-04    0.26484E-10    0.23928E-08    0.16253E-11
  9646    0.59280E-03    0.36525E-05    0.22084E-09    0.41571E-04    0.26473E-10    0.23918E-08    0.16230E-11
  9647    0.59946E-03    0.36440E-05    0.22057E-09    0.41494E-04    0.26461E-10    0.23908E-08    0.16207E-11
  9648    0.60612E-03    0.36354E-05    0.22030E-09    0.41416E-04    0.26450E-10    0.23897E-08    0.16184E-11
  9649    0.61280E-03    0.36268E-05    0.22003E-09    0.41338E-04    0.26439E-10    0.23887E-08    0.16161E-11
  9650    0.61948E-03    0.36182E-05    0.21975E-09    0.41260E-04    0.26427E-10    0.23877E-08    0.16138E-11
  9651    0.62616E-03    0.36096E-05    0.21948E-09    0.41182E-04    0.26416E-10    0.23867E-08    0.16114E-11
  9652    0.63285E-03    0.36010E-05    0.21921E-09    0.41104E-04    0.26405E-10    0.23857E-08    0.16091E-11
  9653    0.63955E-03    0.35924E-05    0.21894E-09    0.41026E-04    0.26393E-10    0.23846E-08    0.16068E-11
  9654    0.64626E-03    0.35838E-05    0.21867E-09    0.40948E-04    0.26382E-10    0.23836E-08    0.16045E-11
  9655    0.65297E-03    0.35752E-05    0.21840E-09    0.40870E-04    0.26371E-10    0.23826E-08    0.16022E-11
  9656    0.65968E-03    0.35666E-05    0.21813E-09    0.40792E-04    0.26360E-10    0.23816E-08    0.15998E-11
  9657    0.66641E-03    0.35579E-05    0.21786E-09    0.40714E-04    0.26348E-10    0.23806E-08    0.15975E-11
  9658    0.67314E-03    0.35493E-05    0.21759E-09    0.40636E-04    0.26337E-10    0.23795E-08    0.15952E-11
  9659    0.67987E-03    0.35406E-05    0.21732E-09    0.40558E-04    0.26326E-10    0.23785E-08    0.15929E-11
  9660    0.68661E-03    0.35320E-05    0.21705E-09    0.40479E-04    0.26314E-10    0.23775E-08    0.15905E-11
  9661    0.69336E-03    0.35233E-05    0.21678E-09    0.40401E-04    0.26303E-10    0.23765E-08    0.15882E-11
  9662    0.70012E-03    0.35147E-05    0.21651E-09    0.40323E-04    0.26292E-10    0.23754E-08    0.15859E-11
  9663    0.70688E-03    0.35060E-05    0.21624E-09    0.40244E-04    0.26280E-10    0.23744E-08    0.15835E-11
  9664    0.71364E-03    0.34973E-05    0.21597E-09    0.40166E-04    0.26269E-10    0.23734E-08    0.15812E-11
  9665    0.72042E-03    0.34887E-05    0.21570E-09    0.40087E-04    0.26258E-10    0.23724E-08    0.15789E-11
  9666    0.72720E-03    0.34800E-05    0.21543E-09    0.40008E-04    0.26246E-10    0.23714E-08    0.15765E-11
  9667    0.73398E-03    0.34713E-05    0.21516E-09    0.39930E-04    0.26235E-10    0.23703E-08    0.15742E-11
  9668    0.74077E-03    0.34626E-05    0.21489E-09    0.39851E-04    0.26224E-10    0.23693E-08    0.15719E-11
  9669    0.74757E-03    0.34539E-05    0.21462E-09    0.39772E-04    0.26213E-10    0.23683E-08    0.15695E-11
  9670    0.75437E-03    0.34452E-05    0.21436E-09    0.39694E-04    0.26201E-10    0.23673E-08    0.15672E-11
  9671    0.76118E-03    0.34365E-05    0.21409E-09    0.39615E-04    0.26190E-10    0.23663E-08    0.15649E-11
  9672    0.76799E-03    0.34278E-05    0.21382E-09    0.39536E-04    0.26179E-10    0.23652E-08    0.15625E-11
  9673    0.77482E-03    0.34190E-05    0.21355E-09    0.39457E-04    0.26167E-10    0.23642E-08    0.15602E-11
  9674    0.78164E-03    0.34103E-05    0.21328E-09    0.39378E-04    0.26156E-10    0.23632E-08    0.15578E-11
  9675    0.78847E-03    0.34016E-05    0.21302E-09    0.39299E-04    0.26145E-10    0.23622E-08    0.15555E-11
  9676    0.79531E-03    0.33928E-05    0.21275E-09    0.39220E-04    0.26134E-10    0.23612E-08    0.15532E-11
  9677    0.80216E-03    0.33841E-05    0.21248E-09    0.39141E-04    0.26122E-10    0.23602E-08    0.15508E-11
  9678    0.80901E-03    0.33753E-05    0.21221E-09    0.39062E-04    0.26111E-10    0.23591E-08    0.15485E-11
  9679    0.81586E-03    0.33666E-05    0.21195E-09    0.38983E-04    0.26100E-10    0.23581E-08    0.15461E-11
  9680    0.82273E-03    0.33578E-05    0.21168E-09    0.38904E-04    0.26088E-10    0.23571E-08    0.15438E-11
  9681    0.82959E-03    0.33491E-05    0.21141E-09    0.38825E-04    0.26077E-10    0.23561E-08    0.15414E-11
  9682    0.83647E-03    0.33403E-05    0.21115E-09    0.38745E-04    0.26066E-10    0.23551E-08    0.15391E-11
  9683    0.84335E-03    0.33315E-05    0.21088E-09    0.38666E-04    0.26055E-10    0.23540E-08    0.15367E-11
  9684    0.85023E-03    0.33227E-05    0.21062E-09    0.38587E-04    0.26043E-10    0.23530E-08    0.15344E-11
  9685    0.85712E-03    0.33139E-05    0.21035E-09    0.38507E-04    0.26032E-10    0.23520E-08    0.15320E-11
  9686    0.86402E-03    0.33051E-05    0.21008E-09    0.38428E-04    0.26021E-10    0.23510E-08    0.15297E-11
  9687    0.87092E-03    0.32963E-05    0.20982E-09    0.38348E-04    0.26010E-10    0.23500E-08    0.15273E-11
  9688    0.87783E-03    0.32875E-05    0.20955E-09    0.38269E-04    0.25998E-10    0.23490E-08    0.15250E-11
  9689    0.88474E-03    0.32787E-05    0.20929E-09    0.38189E-04    0.25987E-10    0.23479E-08    0.15226E-11
  9690    0.89166E-03    0.32699E-05    0.20902E-09    0.38109E-04    0.25976E-10    0.23469E-08    0.15202E-11
  9691    0.89859E-03    0.32611E-05    0.20876E-09    0.38030E-04    0.25964E-10    0.23459E-08    0.15179E-11
  9692    0.90552E-03    0.32523E-05    0.20849E-09    0.37950E-04    0.25953E-10    0.23449E-08    0.15155E-11
  9693    0.91245E-03    0.32434E-05    0.20823E-09    0.37870E-04    0.25942E-10    0.23439E-08    0.15132E-11
  9694    0.91939E-03    0.32346E-05    0.20796E-09    0.37791E-04    0.25931E-10    0.23429E-08    0.15108E-11
  9695    0.92634E-03    0.32258E-05    0.20770E-09    0.37711E-04    0.25919E-10    0.23419E-08    0.15085E-11
  9696    0.93329E-03    0.32169E-05    0.20743E-09    0.37631E-04    0.25908E-10    0.23408E-08    0.15061E-11
  9697    0.94025E-03    0.32081E-05    0.20717E-09    0.37551E-04    0.25897E-10    0.23398E-08    0.15037E-11
  9698    0.94722E-03    0.31992E-05    0.20690E-09    0.37471E-04    0.25886E-10    0.23388E-08    0.15014E-11
  9699    0.95419E-03    0.31903E-05    0.20664E-09    0.37391E-04    0.25874E-10    0.23378E-08    0.14990E-11
  9700    0.96116E-03    0.31815E-05    0.20638E-09    0.37311E-04    0.25863E-10    0.23368E-08    0.14966E-11
  9701    0.96814E-03    0.31726E-05    0.20611E-09    0.37231E-04    0.25852E-10    0.23358E-08    0.14943E-11
  9702    0.97513E-03    0.31637E-05    0.20585E-09    0.37151E-04    0.25841E-10    0.23347E-08    0.14919E-11
  9703    0.98212E-03    0.31548E-05    0.20559E-09    0.37071E-04    0.25829E-10    0.23337E-08    0.14895E-11
  9704    0.98911E-03    0.31459E-05    0.20532E-09    0.36990E-04    0.25818E-10    0.23327E-08    0.14872E-11
  9705    0.99611E-03    0.31371E-05    0.20506E-09    0.36910E-04    0.25807E-10    0.23317E-08    0.14848E-11
  9706    0.10031E-02    0.31282E-05    0.20480E-09    0.36830E-04    0.25796E-10    0.23307E-08    0.14824E-11
  9707    0.10101E-02    0.31193E-05    0.20453E-09    0.36750E-04    0.25784E-10    0.23297E-08    0.14801E-11
  9708    0.10172E-02    0.31103E-05    0.20427E-09    0.36669E-04    0.25773E-10    0.23287E-08    0.14777E-11
  9709    0.10242E-02    0.31014E-05    0.20401E-09    0.36589E-04    0.25762E-10    0.23276E-08    0.14753E-11
  9710    0.10312E-02    0.30925E-05    0.20375E-09    0.36508E-04    0.25751E-10    0.23266E-08    0.14729E-11
  9711    0.10382E-02    0.30836E-05    0.20349E-09    0.36428E-04    0.25740E-10    0.23256E-08    0.14706E-11
  9712    0.10453E-02    0.30747E-05    0.20322E-09    0.36347E-04    0.25728E-10    0.23246E-08    0.14682E-11
  9713    0.10523E-02    0.30657E-05    0.20296E-09    0.36267E-04    0.25717E-10    0.23236E-08    0.14658E-11
  9714    0.10594E-02    0.30568E-05    0.20270E-09    0.36186E-04    0.25706E-10    0.23226E-08    0.14634E-11
  9715    0.10664E-02    0.30478E-05    0.20244E-09    0.36106E-04    0.25695E-10    0.23216E-08    0.14611E-11
  9716    0.10735E-02    0.30389E-05    0.20218E-09    0.36025E-04    0.25683E-10    0.23206E-08    0.14587E-11
  9717    0.10805E-02    0.30299E-05    0.20191E-09    0.35944E-04    0.25672E-10    0.23195E-08    0.14563E-11
  9718    0.10876E-02    0.30210E-05    0.20165E-09    0.35864E-04    0.25661E-10    0.23185E-08    0.14539E-11
  9719    0.10947E-02    0.30120E-05    0.20139E-09    0.35783E-04    0.25650E-10    0.23175E-08    0.14515E-11
  9720    0.11018E-02    0.30031E-05    0.20113E-09    0.35702E-04    0.25639E-10    0.23165E-08    0.14492E-11
  9721    0.11089E-02    0.29941E-05    0.20087E-09    0.35621E-04    0.25627E-10    0.23155E-08    0.14468E-11
  9722    0.11159E-02    0.29851E-05    0.20061E-09    0.35540E-04    0.25616E-10    0.23145E-08    0.14444E-11
  9723    0.11230E-02    0.29761E-05    0.20035E-09    0.35459E-04    0.25605E-10    0.23135E-08    0.14420E-11
  9724    0.11301E-02    0.29671E-05    0.20009E-09    0.35378E-04    0.25594E-10    0.23125E-08    0.14396E-11
  9725    0.11372E-02    0.29582E-05    0.19983E-09    0.35297E-04    0.25582E-10    0.23115E-08    0.14372E-11
  9726    0.11444E-02    0.29492E-05    0.19957E-09    0.35216E-04    0.25571E-10    0.23104E-08    0.14348E-11
  9727    0.11515E-02    0.29402E-05    0.19931E-09    0.35135E-04    0.25560E-10    0.23094E-08    0.14325E-11
  9728    0.11586E-02    0.29312E-05    0.19905E-09    0.35054E-04    0.25549E-10    0.23084E-08    0.14301E-11
  9729    0.11657E-02    0.29221E-05    0.19879E-09    0.34973E-04    0.25538E-10    0.23074E-08    0.14277E-11
  9730    0.11728E-02    0.29131E-05    0.19853E-09    0.34892E-04    0.25526E-10    0.23064E-08    0.14253E-11
  9731    0.11800E-02    0.29041E-05    0.19827E-09    0.34810E-04    0.25515E-10    0.23054E-08    0.14229E-11
  9732    0.11871E-02    0.28951E-05    0.19801E-09    0.34729E-04    0.25504E-10    0.23044E-08    0.14205E-11
  9733    0.11943E-02    0.28861E-05    0.19775E-09    0.34648E-04    0.25493E-10    0.23034E-08    0.14181E-11
  9734    0.12014E-02    0.28770E-05    0.19749E-09    0.34567E-04    0.25482E-10    0.23024E-08    0.14157E-11
  9735    0.12086E-02    0.28680E-05    0.19723E-09    0.34485E-04    0.25470E-10    0.23013E-08    0.14133E-11
  9736    0.12157E-02    0.28590E-05    0.19697E-09    0.34404E-04    0.25459E-10    0.23003E-08    0.14109E-11
  9737    0.12229E-02    0.28499E-05    0.19672E-09    0.34322E-04    0.25448E-10    0.22993E-08    0.14085E-11
  9738    0.12301E-02    0.28409E-05    0.19646E-09    0.34241E-04    0.25437E-10    0.22983E-08    0.14061E-11
  9739    0.12372E-02    0.28318E-05    0.19620E-09    0.34159E-04    0.25426E-10    0.22973E-08    0.14038E-11
  9740    0.12444E-02    0.28227E-05    0.19594E-09    0.34078E-04    0.25414E-10    0.22963E-08    0.14014E-11
  9741    0.12516E-02    0.28137E-05    0.19568E-09    0.33996E-04    0.25403E-10    0.22953E-08    0.13990E-11
  9742    0.12588E-02    0.28046E-05    0.19542E-09    0.33915E-04    0.25392E-10    0.22943E-08    0.13966E-11
  9743    0.12660E-02    0.27955E-05    0.19517E-09    0.33833E-04    0.25381E-10    0.22933E-08    0.13942E-11
  9744    0.12732E-02    0.27865E-05    0.19491E-09    0.33751E-04    0.25370E-10    0.22923E-08    0.13918E-11
  9745    0.12804E-02    0.27774E-05    0.19465E-09    0.33669E-04    0.25358E-10    0.22913E-08    0.13894E-11
  9746    0.12876E-02    0.27683E-05    0.19439E-09    0.33588E-04    0.25347E-10    0.22902E-08    0.13870E-11
  9747    0.12948E-02    0.27592E-05    0.19414E-09    0.33506E-04    0.25336E-10    0.22892E-08    0.13846E-11
  9748    0.13020E-02    0.27501E-05    0.19388E-09    0.33424E-04    0.25325E-10    0.22882E-08    0.13821E-11
  9749    0.13092E-02    0.27410E-05    0.19362E-09    0.33342E-04    0.25314E-10    0.22872E-08    0.13797E-11
  9750    0.13165E-02    0.27319E-05    0.19336E-09    0.33260E-04    0.25303E-10    0.22862E-08    0.13773E-11
  9751    0.13237E-02    0.27228E-05    0.19311E-09    0.33178E-04    0.25291E-10    0.22852E-08    0.13749E-11
  9752    0.13309E-02    0.27137E-05    0.19285E-09    0.33096E-04    0.25280E-10    0.22842E-08    0.13725E-11
  9753    0.13382E-02    0.27046E-05    0.19259E-09    0.33014E-04    0.25269E-10    0.22832E-08    0.13701E-11
  9754    0.13454E-02    0.26955E-05    0.19234E-09    0.32932E-04    0.25258E-10    0.22822E-08    0.13677E-11
  9755    0.13526E-02    0.26863E-05    0.19208E-09    0.32850E-04    0.25247E-10    0.22812E-08    0.13653E-11
  9756    0.13599E-02    0.26772E-05    0.19182E-09    0.32768E-04    0.25235E-10    0.22802E-08    0.13629E-11
